MFR URL,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,With,Standard/Approvals,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,UNSPSC,Warranty,Selling Qty,Selling UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,Specification Sheet,Discontinued,Actual Image (Yes/No)
https://www.dewalt.com/product/DWMT45424,DWMT45424,Tools & Hardware,Hand Tools & Accessories,Screwdriving & Fastening,DWMT45424,DWMT45424,"DWMT45424 Dewalt 3/8"" Drive - 84pc Mechanics Set",,,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT®,Guaranteed Tough®,DWMT45424,"Tools & Hardware > Hand Tools & Accessories > Screwdriving & Fastening > Bits, Sockets & Hand Tools","Stanley Black & Decker Dewalt, Dewalt 3/8"" Drive, 84Pc Mechanics Set, Dwmt45424","DEWALT 3/8"" DRIVE - 84PC MECHANICS SET","Dewalt® Dwmt45424 Dewalt 3/8"" Drive - 84Pc Mechanics Set","DEWALT®, DWMT45424 Dewalt 3/8"" Drive - 84pc Mechanics Set, Package Quantity: 84 pc","Dewalt® Dwmt45424 Dewalt 3/8"" Drive - 84Pc Mechanics Set","DEWALT®, DWMT45424 Dewalt 3/8"" Drive - 84pc Mechanics Set, Package Quantity: 84 pc",Package Quantity: 84 pc,,,,,,"Bits, Sockets & Hand Tools",Package Quantity,84,pc,,,,,,,,,27111700,,1,EA,DEWALT_DWMT45424.jpg,DEWALT_DWMT45424_1.jpg,DEWALT_DWMT45424_2.jpg,DEWALT_DWMT45424_3.jpg,DEWALT_DWMT45424_4.jpg,DEWALT_DWMT45424_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/48-22-9483,48-22-9483,Tools & Hardware,Hand Tools & Accessories,Screwdriving & Fastening,48-22-9483,48-22-9483,48-22-9483 Milw Packout 15pc - Metric Wrench Set,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,48-22-9483,"Tools & Hardware > Hand Tools & Accessories > Screwdriving & Fastening > Bits, Sockets & Hand Tools","Milwaukee Electric Tool Corp Milwaukee, Milw Packout 15Pc, Metric Wrench Set,",MILW PACKOUT 15PC - METRIC WRENCH SET,Milwaukee® 48-22-9483 Milw Packout 15Pc - Metric Wrench Set,"MILWAUKEE®, 48-22-9483 Milw Packout 15pc - Metric Wrench Set, Package Quantity: 15 pc, Product Line / Series: Packout",Milwaukee® 48-22-9483 Milw Packout 15Pc - Metric Wrench Set,"MILWAUKEE®, 48-22-9483 Milw Packout 15pc - Metric Wrench Set, Package Quantity: 15 pc, Product Line / Series: Packout",Package Quantity: 15 pc,Product Line / Series: Packout,,,,,"Bits, Sockets & Hand Tools",Package Quantity,15,pc,Product Line / Series,Packout,,,,,,,27111700,,1,EA,MILWAUKEE_48-22-9483.jpg,MILWAUKEE_48-22-9483_1.jpg,MILWAUKEE_48-22-9483_2.jpg,MILWAUKEE_48-22-9483_3.jpg,MILWAUKEE_48-22-9483_4.jpg,MILWAUKEE_48-22-9483_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/48-22-9484,48-22-9484,Tools & Hardware,Hand Tools & Accessories,Screwdriving & Fastening,48-22-9484,48-22-9484,48-22-9484 Milw Packout 15pc - SAE Wrench Set,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,48-22-9484,"Tools & Hardware > Hand Tools & Accessories > Screwdriving & Fastening > Bits, Sockets & Hand Tools","Milwaukee Electric Tool Corp Milwaukee, Milw Packout 15Pc, Sae Wrench Set,",MILW PACKOUT 15PC - SAE WRENCH SET,Milwaukee® 48-22-9484 Milw Packout 15Pc - Sae Wrench Set,"MILWAUKEE®, 48-22-9484 Milw Packout 15pc - SAE Wrench Set, Package Quantity: 15 pc, Product Line / Series: Packout",Milwaukee® 48-22-9484 Milw Packout 15Pc - Sae Wrench Set,"MILWAUKEE®, 48-22-9484 Milw Packout 15pc - SAE Wrench Set, Package Quantity: 15 pc, Product Line / Series: Packout",Package Quantity: 15 pc,Product Line / Series: Packout,,,,,"Bits, Sockets & Hand Tools",Package Quantity,15,pc,Product Line / Series,Packout,,,,,,,27111700,,1,EA,MILWAUKEE_48-22-9484.jpg,MILWAUKEE_48-22-9484_1.jpg,MILWAUKEE_48-22-9484_2.jpg,MILWAUKEE_48-22-9484_3.jpg,MILWAUKEE_48-22-9484_4.jpg,MILWAUKEE_48-22-9484_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/48-22-9485,48-22-9485,Tools & Hardware,Hand Tools & Accessories,Screwdriving & Fastening,48-22-9485,48-22-9485,48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,48-22-9485,"Tools & Hardware > Hand Tools & Accessories > Screwdriving & Fastening > Bits, Sockets & Hand Tools","Milwaukee Electric Tool Corp Milwaukee, Milw Packout 30Pc, Metric & Sae Wrench",MILW PACKOUT 30PC - METRIC & SAE WRENCH,Milwaukee® 48-22-9485 Milw Packout 30Pc - Metric & Sae Wrench Set,"MILWAUKEE®, 48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set, Package Quantity: 30 pc, Product Line / Series: Packout",Milwaukee® 48-22-9485 Milw Packout 30Pc - Metric & Sae Wrench Set,"MILWAUKEE®, 48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set, Package Quantity: 30 pc, Product Line / Series: Packout",Package Quantity: 30 pc,Product Line / Series: Packout,,,,,"Bits, Sockets & Hand Tools",Package Quantity,30,pc,Product Line / Series,Packout,,,,,,,27111700,,1,EA,MILWAUKEE_48-22-9485.jpg,MILWAUKEE_48-22-9485_1.jpg,MILWAUKEE_48-22-9485_2.jpg,MILWAUKEE_48-22-9485_3.jpg,MILWAUKEE_48-22-9485_4.jpg,MILWAUKEE_48-22-9485_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/48-44-2770,48-44-2770,Industrial MRO,Hardware & Supplies,General Maintenance,48-44-2770,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,48-44-2770,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Milwaukee Electric Tool Corp Milwaukee, Milw Pole Pruning, Shears Replacement",MILW POLE PRUNING - SHEARS REPLACEMENT,Milwaukee® 48-44-2770 Milw Pole Pruning - Shears Replacement Blade,"MILWAUKEE®, 48-44-2770 Milw Pole Pruning - Shears Replacement Blade",Milwaukee® 48-44-2770 Milw Pole Pruning - Shears Replacement Blade,"MILWAUKEE®, 48-44-2770 Milw Pole Pruning - Shears Replacement Blade",,,,,,,Industrial Supplies,,,,,,,,,,,,31160000,,1,EA,MILWAUKEE_48-44-2770.jpg,MILWAUKEE_48-44-2770_1.jpg,MILWAUKEE_48-44-2770_2.jpg,MILWAUKEE_48-44-2770_3.jpg,MILWAUKEE_48-44-2770_4.jpg,MILWAUKEE_48-44-2770_Specification_Sheet.pdf,No,Yes
,IWHT48441RC,Tools & Hardware,Measuring & Layout,Layout & Marking Tools,IWHT48441RC,IWHT48441RC,IWHT48441RC Irwin 100ft - Red Chalk & Reel Set,,Irwin,Irwin Industrial Tools (5863),Irwin,Irwin,,IWHT48441RC,Tools & Hardware > Measuring & Layout > Layout & Marking Tools > Levels & Measuring Tools,"Irwin, Irwin 100Ft, Red Chalk & Reel Set, Iwht48441Rc - Part Number: IWHT48441",IRWIN 100FT - RED CHALK & REEL SET,Irwin Iwht48441Rc Irwin 100Ft - Red Chalk & Reel Set,"Irwin, IWHT48441RC Irwin 100ft - Red Chalk & Reel Set, Length: 100 ft",Irwin Iwht48441Rc Irwin 100Ft - Red Chalk & Reel Set,"Irwin, IWHT48441RC Irwin 100ft - Red Chalk & Reel Set, Length: 100 ft",Length: 100 ft,,,,,,Levels & Measuring Tools,Length,100,ft,,,,,,,,,27111800,,1,EA,IRWIN_IWHT48441RC.jpg,IRWIN_IWHT48441RC_1.jpg,IRWIN_IWHT48441RC_2.jpg,IRWIN_IWHT48441RC_3.jpg,IRWIN_IWHT48441RC_4.jpg,IRWIN_IWHT48441RC_Specification_Sheet.pdf,No,Yes
,XRU23SM1,Industrial MRO,Hardware & Supplies,General Maintenance,XRU23SM1,XRU23SM1,"XRU23SM1 Makita 18V 13"" - String Trimmer Kit",,,Makita Usa Inc (5142),Makita USA Inc,MAKITA®,LXT®,XRU23SM1,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Makita Usa Inc Makita, Makita 18V 13"", String Trimmer Kit, Xru23Sm1","MAKITA 18V 13"" - STRING TRIMMER KIT","Makita® Xru23Sm1 Makita 18V 13"" - String Trimmer Kit","MAKITA®, XRU23SM1 Makita 18V 13"" - String Trimmer Kit, Voltage: 18 V","Makita® Xru23Sm1 Makita 18V 13"" - String Trimmer Kit","MAKITA®, XRU23SM1 Makita 18V 13"" - String Trimmer Kit, Voltage: 18 V",Voltage: 18 V,,,,,,Industrial Supplies,Voltage,18,V,,,,,,,,,31160000,,1,EA,MAKITA_XRU23SM1.jpg,MAKITA_XRU23SM1_1.jpg,MAKITA_XRU23SM1_2.jpg,MAKITA_XRU23SM1_3.jpg,MAKITA_XRU23SM1_4.jpg,MAKITA_XRU23SM1_Specification_Sheet.pdf,No,Yes
,XRU15PT1,Industrial MRO,Hardware & Supplies,General Maintenance,XRU15PT1,XRU15PT1,XRU15PT1 Makita String Trimmer,,,Makita Usa Inc (5142),Makita USA Inc,MAKITA®,LXT®,XRU15PT1,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Makita USA Inc, Makita Usa Inc Makita, Makita String Trimmer, Xru15Pt1",MAKITA STRING TRIMMER,Makita® Xru15Pt1 Makita String Trimmer,"MAKITA®, XRU15PT1 Makita String Trimmer",Makita® Xru15Pt1 Makita String Trimmer,"MAKITA®, XRU15PT1 Makita String Trimmer",,,,,,,Industrial Supplies,,,,,,,,,,,,31160000,,1,EA,MAKITA_XRU15PT1.jpg,MAKITA_XRU15PT1_1.jpg,MAKITA_XRU15PT1_2.jpg,MAKITA_XRU15PT1_3.jpg,MAKITA_XRU15PT1_4.jpg,MAKITA_XRU15PT1_Specification_Sheet.pdf,No,Yes
,XRU23Z,Industrial MRO,Hardware & Supplies,General Maintenance,XRU23Z,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,,,Makita Usa Inc (5142),Makita USA Inc,MAKITA®,LXT®,XRU23Z,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Makita Usa Inc Makita, Makita 18V Trimmer Tool, Only, Xru23Z",MAKITA 18V TRIMMER TOOL - ONLY,Makita® Xru23Z Makita 18V Trimmer Tool - Only,"MAKITA®, XRU23Z Makita 18V Trimmer Tool - Only, Voltage: 18 V",Makita® Xru23Z Makita 18V Trimmer Tool - Only,"MAKITA®, XRU23Z Makita 18V Trimmer Tool - Only, Voltage: 18 V",Voltage: 18 V,,,,,,Industrial Supplies,Voltage,18,V,,,,,,,,,31160000,,1,EA,MAKITA_XRU23Z.jpg,MAKITA_XRU23Z_1.jpg,MAKITA_XRU23Z_2.jpg,MAKITA_XRU23Z_3.jpg,MAKITA_XRU23Z_4.jpg,MAKITA_XRU23Z_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/0887-20,0887-20,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,0887-20,0887-20,0887-20 Milw M18 Brushless Precision Blower,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,0887-20,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Milwaukee Electric Tool Corp Milwaukee, Milw M18 Brushless Precision Blower,",MILW M18 BRUSHLESS PRECISION BLOWER,Milwaukee® 0887-20 Milw M18 Brushless Precision Blower,"MILWAUKEE®, 0887-20 Milw M18 Brushless Precision Blower",Milwaukee® 0887-20 Milw M18 Brushless Precision Blower,"MILWAUKEE®, 0887-20 Milw M18 Brushless Precision Blower",,,,,,,Power Tools,,,,,,,,,,,,27112700,,1,EA,MILWAUKEE_0887-20.jpg,MILWAUKEE_0887-20_1.jpg,MILWAUKEE_0887-20_2.jpg,MILWAUKEE_0887-20_3.jpg,MILWAUKEE_0887-20_4.jpg,MILWAUKEE_0887-20_Specification_Sheet.pdf,No,Yes
https://www.dewalt.com/product/DCBL724B,DCBL724B,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,DCBL724B,DCBL724B,DCBL724B Dewalt 20V Max XR Blower (Bare),,,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT®,Guaranteed Tough®,DCBL724B,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Stanley Black & Decker Dewalt, Dewalt 20V Max Xr Blower (Bare), Dcbl724B",DEWALT 20V MAX XR BLOWER (BARE),Dewalt® Dcbl724B Dewalt 20V Max Xr Blower (Bare),"DEWALT®, DCBL724B Dewalt 20V Max XR Blower (Bare), Voltage: 20 V",Dewalt® Dcbl724B Dewalt 20V Max Xr Blower (Bare),"DEWALT®, DCBL724B Dewalt 20V Max XR Blower (Bare), Voltage: 20 V",Voltage: 20 V,,,,,,Power Tools,Voltage,20,V,,,,,,,,,27112700,,1,EA,DEWALT_DCBL724B.jpg,DEWALT_DCBL724B_1.jpg,DEWALT_DCBL724B_2.jpg,DEWALT_DCBL724B_3.jpg,DEWALT_DCBL724B_4.jpg,DEWALT_DCBL724B_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/2954-20,2954-20,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,2954-20,2954-20,2954-20 Milw M18 Bluetooth Jobsite Speaker,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,2954-20,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Milwaukee Electric Tool Corp Milwaukee, Milw M18 Bluetooth Jobsite Speaker,",MILW M18 BLUETOOTH JOBSITE SPEAKER,Milwaukee® 2954-20 Milw M18 Bluetooth Jobsite Speaker,"MILWAUKEE®, 2954-20 Milw M18 Bluetooth Jobsite Speaker",Milwaukee® 2954-20 Milw M18 Bluetooth Jobsite Speaker,"MILWAUKEE®, 2954-20 Milw M18 Bluetooth Jobsite Speaker",,,,,,,Power Tools,,,,,,,,,,,,27112700,,1,EA,MILWAUKEE_2954-20.jpg,MILWAUKEE_2954-20_1.jpg,MILWAUKEE_2954-20_2.jpg,MILWAUKEE_2954-20_3.jpg,MILWAUKEE_2954-20_4.jpg,MILWAUKEE_2954-20_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/2955-20,2955-20,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,2955-20,2955-20,2955-20 Milw M12 Bluetooth - Jobsite Speaker w/Packout,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,2955-20,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Milwaukee Electric Tool Corp Milwaukee, Milw M12 Bluetooth, Jobsite Speaker",MILW M12 BLUETOOTH - JOBSITE SPEAKER,Milwaukee® 2955-20 Milw M12 Bluetooth - Jobsite Speaker W/Packout,"MILWAUKEE®, 2955-20 Milw M12 Bluetooth - Jobsite Speaker w/Packout, Product Line / Series: Packout",Milwaukee® 2955-20 Milw M12 Bluetooth - Jobsite Speaker W/Packout,"MILWAUKEE®, 2955-20 Milw M12 Bluetooth - Jobsite Speaker w/Packout, Product Line / Series: Packout",Product Line / Series: Packout,,,,,,Power Tools,Product Line / Series,Packout,,,,,,,,,,27112700,,1,EA,MILWAUKEE_2955-20.jpg,MILWAUKEE_2955-20_1.jpg,MILWAUKEE_2955-20_2.jpg,MILWAUKEE_2955-20_3.jpg,MILWAUKEE_2955-20_4.jpg,MILWAUKEE_2955-20_Specification_Sheet.pdf,No,Yes
,9A-219-180,Tools & Abrasives,Abrasives,Sanding Belts & Sheets,9A-219-180,9A-219-180,9A-219-180 Abranet 4x6x6,,,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,MIRKA®,Abranet®,9A-219-180,Tools & Abrasives > Abrasives > Sanding Belts & Sheets > Sanding Belts,"Mirka Abrasives Inc Mirka, Abranet 4X6X6, 9A-219-180 - Part Number: 9A-219-180",ABRANET 4X6X6,Mirka® 9A-219-180 Abranet 4X6X6,"MIRKA®, 9A-219-180 Abranet 4x6x6, Amperage: 9 A, Dimensions: 4 in x 6 in x 6 in",Mirka® 9A-219-180 Abranet 4X6X6,"MIRKA®, 9A-219-180 Abranet 4x6x6, Amperage: 9 A, Dimensions: 4 in x 6 in x 6 in",Amperage: 9 A,Dimensions: 4 in x 6 in x 6 in,,,,,Sanding Belts,Amperage,9,A,Dimensions,4 in x 6 in x 6 in,,,,,,,31191501,,1,EA,MIRKA_9A-219-180.jpg,MIRKA_9A-219-180_1.jpg,MIRKA_9A-219-180_2.jpg,MIRKA_9A-219-180_3.jpg,MIRKA_9A-219-180_4.jpg,MIRKA_9A-219-180_Specification_Sheet.pdf,No,Yes
,9A-219-120RP,Tools & Abrasives,Abrasives,Sanding Belts & Sheets,9A-219-120RP,9A-219-120RP,9A-219-120RP Abranet 4x6x6,,,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,MIRKA®,Abranet®,9A-219-120RP,Tools & Abrasives > Abrasives > Sanding Belts & Sheets > Sanding Belts,"Mirka Abrasives Inc Mirka, Abranet 4X6X6, 9A-219-120Rp - Part Number: 9A-219-1",ABRANET 4X6X6,Mirka® 9A-219-120Rp Abranet 4X6X6,"MIRKA®, 9A-219-120RP Abranet 4x6x6, Amperage: 9 A, Dimensions: 4 in x 6 in x 6 in",Mirka® 9A-219-120Rp Abranet 4X6X6,"MIRKA®, 9A-219-120RP Abranet 4x6x6, Amperage: 9 A, Dimensions: 4 in x 6 in x 6 in",Amperage: 9 A,Dimensions: 4 in x 6 in x 6 in,,,,,Sanding Belts,Amperage,9,A,Dimensions,4 in x 6 in x 6 in,,,,,,,31191501,,1,EA,MIRKA_9A-219-120RP.jpg,MIRKA_9A-219-120RP_1.jpg,MIRKA_9A-219-120RP_2.jpg,MIRKA_9A-219-120RP_3.jpg,MIRKA_9A-219-120RP_4.jpg,MIRKA_9A-219-120RP_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/3033-20,3033-20,Industrial MRO,Hardware & Supplies,General Maintenance,3033-20,3033-20,"3033-20 Milw M18 24"" - Hedge Trimmer",,Milwaukee,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,3033-20,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Milwaukee Electric Tool Corp Milwaukee, Milw M18 24"", Hedge Trimmer, 3033-20","MILW M18 24"" - HEDGE TRIMMER","Milwaukee® 3033-20 Milw M18 24"" - Hedge Trimmer","MILWAUKEE®, 3033-20 Milw M18 24"" - Hedge Trimmer","Milwaukee® 3033-20 Milw M18 24"" - Hedge Trimmer","MILWAUKEE®, 3033-20 Milw M18 24"" - Hedge Trimmer",,,,,,,Industrial Supplies,,,,,,,,,,,,31160000,,1,EA,MILWAUKEE_3033-20.jpg,MILWAUKEE_3033-20_1.jpg,MILWAUKEE_3033-20_2.jpg,MILWAUKEE_3033-20_3.jpg,MILWAUKEE_3033-20_4.jpg,MILWAUKEE_3033-20_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/3033-21,3033-21,Industrial MRO,Hardware & Supplies,General Maintenance,3033-21,3033-21,"3033-21 Milw M18 24"" - Hedge Trimmer Kit",,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,3033-21,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Milwaukee Electric Tool Corp Milwaukee, Milw M18 24"", Hedge Trimmer Kit, 3033-21","MILW M18 24"" - HEDGE TRIMMER KIT","Milwaukee® 3033-21 Milw M18 24"" - Hedge Trimmer Kit","MILWAUKEE®, 3033-21 Milw M18 24"" - Hedge Trimmer Kit","Milwaukee® 3033-21 Milw M18 24"" - Hedge Trimmer Kit","MILWAUKEE®, 3033-21 Milw M18 24"" - Hedge Trimmer Kit",,,,,,,Industrial Supplies,,,,,,,,,,,,31160000,,1,EA,MILWAUKEE_3033-21.jpg,MILWAUKEE_3033-21_1.jpg,MILWAUKEE_3033-21_2.jpg,MILWAUKEE_3033-21_3.jpg,MILWAUKEE_3033-21_4.jpg,MILWAUKEE_3033-21_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/3034-20,3034-20,Industrial MRO,Hardware & Supplies,General Maintenance,3034-20,3034-20,"3034-20 Milw M18 30"" - Hedge Trimmer",,Milwaukee,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,3034-20,Industrial MRO > Hardware & Supplies > General Maintenance > Industrial Supplies,"Milwaukee Electric Tool Corp Milwaukee, Milw M18 30"", Hedge Trimmer, 3034-20","MILW M18 30"" - HEDGE TRIMMER","Milwaukee® 3034-20 Milw M18 30"" - Hedge Trimmer","MILWAUKEE®, 3034-20 Milw M18 30"" - Hedge Trimmer","Milwaukee® 3034-20 Milw M18 30"" - Hedge Trimmer","MILWAUKEE®, 3034-20 Milw M18 30"" - Hedge Trimmer",,,,,,,Industrial Supplies,,,,,,,,,,,,31160000,,1,EA,MILWAUKEE_3034-20.jpg,MILWAUKEE_3034-20_1.jpg,MILWAUKEE_3034-20_2.jpg,MILWAUKEE_3034-20_3.jpg,MILWAUKEE_3034-20_4.jpg,MILWAUKEE_3034-20_Specification_Sheet.pdf,No,Yes
https://www.dewalt.com/product/D25333K,D25333K,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,D25333K,D25333K,D25333K Dewalt Hammer Drill,,,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT®,Guaranteed Tough®,D25333K,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Stanley Black & Decker Dewalt, Dewalt Hammer Drill, D25333K - Part Number: D25",DEWALT HAMMER DRILL,Dewalt® D25333K Dewalt Hammer Drill,"DEWALT®, D25333K Dewalt Hammer Drill",Dewalt® D25333K Dewalt Hammer Drill,"DEWALT®, D25333K Dewalt Hammer Drill",,,,,,,Power Tools,,,,,,,,,,,,27112700,,1,EA,DEWALT_D25333K.jpg,DEWALT_D25333K_1.jpg,DEWALT_D25333K_2.jpg,DEWALT_D25333K_3.jpg,DEWALT_D25333K_4.jpg,DEWALT_D25333K_Specification_Sheet.pdf,No,Yes
https://www.dewalt.com/product/DCD803B,DCD803B,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,DCD803B,DCD803B,DCD803B Dewalt Multi-Head Drill Driver,,,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT®,Guaranteed Tough®,DCD803B,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Stanley Black & Decker Dewalt, Dewalt Multi, Head Drill Driver, Dcd803B",DEWALT MULTI-HEAD DRILL DRIVER,Dewalt® Dcd803B Dewalt Multi-Head Drill Driver,"DEWALT®, DCD803B Dewalt Multi-Head Drill Driver",Dewalt® Dcd803B Dewalt Multi-Head Drill Driver,"DEWALT®, DCD803B Dewalt Multi-Head Drill Driver",,,,,,,Power Tools,,,,,,,,,,,,27112700,,1,EA,DEWALT_DCD803B.jpg,DEWALT_DCD803B_1.jpg,DEWALT_DCD803B_2.jpg,DEWALT_DCD803B_3.jpg,DEWALT_DCD803B_4.jpg,DEWALT_DCD803B_Specification_Sheet.pdf,No,Yes
https://www.dewalt.com/product/DCF860B,DCF860B,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,DCF860B,DCF860B,DCF860B Dewalt 20V Impact - Driver Drill,,,Black & Decker/dewlt (2585),Stanley Black & Decker,DEWALT®,Guaranteed Tough®,DCF860B,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Stanley Black & Decker Dewalt, Dewalt 20V Impact, Driver Drill, Dcf860B",DEWALT 20V IMPACT - DRIVER DRILL,Dewalt® Dcf860B Dewalt 20V Impact - Driver Drill,"DEWALT®, DCF860B Dewalt 20V Impact - Driver Drill, Voltage: 20 V",Dewalt® Dcf860B Dewalt 20V Impact - Driver Drill,"DEWALT®, DCF860B Dewalt 20V Impact - Driver Drill, Voltage: 20 V",Voltage: 20 V,,,,,,Power Tools,Voltage,20,V,,,,,,,,,27112700,,1,EA,DEWALT_DCF860B.jpg,DEWALT_DCF860B_1.jpg,DEWALT_DCF860B_2.jpg,DEWALT_DCF860B_3.jpg,DEWALT_DCF860B_4.jpg,DEWALT_DCF860B_Specification_Sheet.pdf,No,Yes
https://www.milwaukeetool.com/Products/3401-20,3401-20,Tools & Hardware,Power Tools,Cordless & Corded Power Tools,3401-20,3401-20,3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,MILWAUKEE®,Heavy Duty™,3401-20,Tools & Hardware > Power Tools > Cordless & Corded Power Tools > Power Tools,"Milwaukee Electric Tool Corp Milwaukee, Milw M12 Drill Driver, Brushless",MILW M12 DRILL DRIVER - BRUSHLESS,Milwaukee® 3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),"MILWAUKEE®, 3401-20 Milw M12 Drill Driver - Brushless Compact (Bare)",Milwaukee® 3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),"MILWAUKEE®, 3401-20 Milw M12 Drill Driver - Brushless Compact (Bare)",,,,,,,Power Tools,,,,,,,,,,,,27112700,,1,EA,MILWAUKEE_3401-20.jpg,MILWAUKEE_3401-20_1.jpg,MILWAUKEE_3401-20_2.jpg,MILWAUKEE_3401-20_3.jpg,MILWAUKEE_3401-20_4.jpg,MILWAUKEE_3401-20_Specification_Sheet.pdf,No,Yes
